customer_id,first_name,last_name,phone,email,is_active,
1173,Oscar,Ford,6.39E+11,bauerdustin@yahoo.com,FALSE,"{1173,""Oscar"",""Ford"",""639458000000"",""bauerdustin@yahoo.com"",false},"
1174,Keith,Johnson,6.40E+11,johnelliott@russell-garrison.com,FALSE,"{1174,""Keith"",""Johnson"",""639654000000"",""johnelliott@russell-garrison.com"",false},"
1175,Jeffery,Nelson,6.40E+11,adunlap@hotmail.com,TRUE,"{1175,""Jeffery"",""Nelson"",""639904000000"",""adunlap@hotmail.com"",true},"
1176,Christine,Pope,6.39E+11,kaufmanmary@bryant.com,TRUE,"{1176,""Christine"",""Pope"",""639316000000"",""kaufmanmary@bryant.com"",true},"
1177,John,Huffman,6.39E+11,chandlerchristopher@peters-sloan.com,TRUE,"{1177,""John"",""Huffman"",""639402000000"",""chandlerchristopher@peters-sloan.com"",true},"
1178,James,Molina,6.40E+11,youngrichard@yahoo.com,TRUE,"{1178,""James"",""Molina"",""639666000000"",""youngrichard@yahoo.com"",true},"
1179,Kim,Mills,6.40E+11,christopher73@ward.com,FALSE,"{1179,""Kim"",""Mills"",""639874000000"",""christopher73@ward.com"",false},"
1180,Joseph,Lopez,6.39E+11,michelefisher@gmail.com,FALSE,"{1180,""Joseph"",""Lopez"",""639420000000"",""michelefisher@gmail.com"",false},"
1181,Kayla,Mathis,6.40E+11,davidwilson@hotmail.com,TRUE,"{1181,""Kayla"",""Mathis"",""639891000000"",""davidwilson@hotmail.com"",true},"
1182,Randy,Lee,6.39E+11,lmunoz@mcmillan-park.com,FALSE,"{1182,""Randy"",""Lee"",""639208000000"",""lmunoz@mcmillan-park.com"",false},"
1183,Justin,Allison,6.39E+11,darren17@yahoo.com,TRUE,"{1183,""Justin"",""Allison"",""639216000000"",""darren17@yahoo.com"",true},"
1184,Maureen,Moreno,6.40E+11,atkinsjustin@robinson.info,TRUE,"{1184,""Maureen"",""Moreno"",""639865000000"",""atkinsjustin@robinson.info"",true},"
1185,Leah,Moore,6.39E+11,sullivansherri@williams.com,TRUE,"{1185,""Leah"",""Moore"",""639254000000"",""sullivansherri@williams.com"",true},"
1186,Jason,Booker,6.39E+11,jermaine65@yahoo.com,TRUE,"{1186,""Jason"",""Booker"",""639363000000"",""jermaine65@yahoo.com"",true},"
1187,Michael,Murray,6.39E+11,mcervantes@gmail.com,TRUE,"{1187,""Michael"",""Murray"",""639085000000"",""mcervantes@gmail.com"",true},"
1188,Patrick,Francis,6.39E+11,castillorodney@lewis.com,TRUE,"{1188,""Patrick"",""Francis"",""639303000000"",""castillorodney@lewis.com"",true},"
1189,Brian,Wells,6.39E+11,oconnormatthew@yahoo.com,FALSE,"{1189,""Brian"",""Wells"",""639121000000"",""oconnormatthew@yahoo.com"",false},"
1190,Janice,Reyes,6.39E+11,meganpena@hotmail.com,FALSE,"{1190,""Janice"",""Reyes"",""639178000000"",""meganpena@hotmail.com"",false},"
1191,Kimberly,Mathis,6.39E+11,michael39@yahoo.com,FALSE,"{1191,""Kimberly"",""Mathis"",""639476000000"",""michael39@yahoo.com"",false},"
1192,Denise,Garcia,6.39E+11,hthompson@ramos.net,TRUE,"{1192,""Denise"",""Garcia"",""639112000000"",""hthompson@ramos.net"",true},"
1193,Andrea,Johnson,6.40E+11,tony90@mcmahon.info,FALSE,"{1193,""Andrea"",""Johnson"",""639730000000"",""tony90@mcmahon.info"",false},"
1194,Jack,Coffey,6.39E+11,owest@rodriguez.com,TRUE,"{1194,""Jack"",""Coffey"",""639024000000"",""owest@rodriguez.com"",true},"
1195,Katrina,Castaneda,6.40E+11,lopezanita@garcia-meyer.com,TRUE,"{1195,""Katrina"",""Castaneda"",""639879000000"",""lopezanita@garcia-meyer.com"",true},"
1196,Kathryn,Johnson,6.40E+11,meganmartin@barrett-dixon.net,TRUE,"{1196,""Kathryn"",""Johnson"",""639777000000"",""meganmartin@barrett-dixon.net"",true},"
1197,Jeffrey,Reyes,6.39E+11,hickscarolyn@yahoo.com,FALSE,"{1197,""Jeffrey"",""Reyes"",""639313000000"",""hickscarolyn@yahoo.com"",false},"
1198,Kim,Robinson,6.39E+11,amy83@yahoo.com,TRUE,"{1198,""Kim"",""Robinson"",""639073000000"",""amy83@yahoo.com"",true},"
1199,Kerri,Skinner,6.40E+11,lisawoods@davis.com,TRUE,"{1199,""Kerri"",""Skinner"",""639664000000"",""lisawoods@davis.com"",true},"
1200,Michael,Thornton,6.39E+11,jwalters@gmail.com,TRUE,"{1200,""Michael"",""Thornton"",""639289000000"",""jwalters@gmail.com"",true},"
1201,Aaron,Cooper,6.40E+11,fhanna@gmail.com,FALSE,"{1201,""Aaron"",""Cooper"",""639644000000"",""fhanna@gmail.com"",false},"
1202,Gina,Robinson,6.39E+11,christopher90@frazier.com,TRUE,"{1202,""Gina"",""Robinson"",""639164000000"",""christopher90@frazier.com"",true},"
1203,Sergio,Mcmillan,6.40E+11,teresa98@hotmail.com,FALSE,"{1203,""Sergio"",""Mcmillan"",""639994000000"",""teresa98@hotmail.com"",false},"
1204,Stephen,Gill,6.39E+11,megan63@griffith.com,TRUE,"{1204,""Stephen"",""Gill"",""639139000000"",""megan63@griffith.com"",true},"
1205,Tiffany,Drake,6.40E+11,leeriggs@gmail.com,TRUE,"{1205,""Tiffany"",""Drake"",""639682000000"",""leeriggs@gmail.com"",true},"
1206,Jessica,Meyer,6.39E+11,ganderson@young.com,TRUE,"{1206,""Jessica"",""Meyer"",""639314000000"",""ganderson@young.com"",true},"
1207,Samantha,Lewis,6.40E+11,singhnicole@rivers.net,FALSE,"{1207,""Samantha"",""Lewis"",""639640000000"",""singhnicole@rivers.net"",false},"
1208,Derek,Howell,6.40E+11,wilsonnatasha@hotmail.com,TRUE,"{1208,""Derek"",""Howell"",""639839000000"",""wilsonnatasha@hotmail.com"",true},"
1209,Jennifer,Miller,6.39E+11,sanchezpeter@hotmail.com,FALSE,"{1209,""Jennifer"",""Miller"",""639228000000"",""sanchezpeter@hotmail.com"",false},"
1210,Alicia,Wiley,6.39E+11,samuel44@yahoo.com,TRUE,"{1210,""Alicia"",""Wiley"",""639003000000"",""samuel44@yahoo.com"",true},"
1211,Sara,Bell,6.40E+11,pmartin@hotmail.com,FALSE,"{1211,""Sara"",""Bell"",""639643000000"",""pmartin@hotmail.com"",false},"
1212,Kristin,Snyder,6.40E+11,jharris@williams.info,TRUE,"{1212,""Kristin"",""Snyder"",""639884000000"",""jharris@williams.info"",true},"
1213,Don,Griffin,6.40E+11,jennifer67@perry-davis.com,TRUE,"{1213,""Don"",""Griffin"",""639954000000"",""jennifer67@perry-davis.com"",true},"
1214,Denise,Briggs,6.40E+11,ftaylor@hernandez.org,TRUE,"{1214,""Denise"",""Briggs"",""639508000000"",""ftaylor@hernandez.org"",true},"
1215,John,Montoya,6.39E+11,josephcruz@schneider.com,TRUE,"{1215,""John"",""Montoya"",""639344000000"",""josephcruz@schneider.com"",true},"
1216,Keith,Mata,6.40E+11,vrodriguez@chan.com,TRUE,"{1216,""Keith"",""Mata"",""639992000000"",""vrodriguez@chan.com"",true},"
1217,Jill,Potter,6.40E+11,kwilliams@hotmail.com,FALSE,"{1217,""Jill"",""Potter"",""639972000000"",""kwilliams@hotmail.com"",false},"
1218,Jesse,Morgan,6.39E+11,xwebb@hotmail.com,TRUE,"{1218,""Jesse"",""Morgan"",""639458000000"",""xwebb@hotmail.com"",true},"
1219,Nicole,Kline,6.40E+11,kleinsusan@harrell-kirby.com,FALSE,"{1219,""Nicole"",""Kline"",""639648000000"",""kleinsusan@harrell-kirby.com"",false},"
1220,Heather,Vaughn,6.39E+11,hunter18@gmail.com,FALSE,"{1220,""Heather"",""Vaughn"",""639163000000"",""hunter18@gmail.com"",false},"
1221,Jennifer,Sanchez,6.40E+11,vcarter@yahoo.com,FALSE,"{1221,""Jennifer"",""Sanchez"",""639932000000"",""vcarter@yahoo.com"",false},"
1222,Craig,Wheeler,6.39E+11,carriemason@hotmail.com,FALSE,"{1222,""Craig"",""Wheeler"",""639293000000"",""carriemason@hotmail.com"",false},"
1223,Laura,Gibson,6.39E+11,katrina84@hinton.info,FALSE,"{1223,""Laura"",""Gibson"",""639353000000"",""katrina84@hinton.info"",false},"
1224,Carlos,Lawson,6.40E+11,amy39@gmail.com,TRUE,"{1224,""Carlos"",""Lawson"",""639603000000"",""amy39@gmail.com"",true},"
1225,Courtney,Price,6.40E+11,clarkamy@gmail.com,TRUE,"{1225,""Courtney"",""Price"",""639943000000"",""clarkamy@gmail.com"",true},"
1226,Rebecca,Ashley,6.39E+11,dhood@yahoo.com,TRUE,"{1226,""Rebecca"",""Ashley"",""639030000000"",""dhood@yahoo.com"",true},"
1227,Ashley,Brown,6.40E+11,fredericklisa@yahoo.com,TRUE,"{1227,""Ashley"",""Brown"",""639662000000"",""fredericklisa@yahoo.com"",true},"
1228,Ann,Pugh,6.40E+11,marcus81@fuentes.com,FALSE,"{1228,""Ann"",""Pugh"",""639799000000"",""marcus81@fuentes.com"",false},"
1229,Katherine,Villa,6.39E+11,khoward@baker.com,TRUE,"{1229,""Katherine"",""Villa"",""639124000000"",""khoward@baker.com"",true},"
1230,Laura,Murray,6.39E+11,christopher04@hunt.biz,TRUE,"{1230,""Laura"",""Murray"",""639326000000"",""christopher04@hunt.biz"",true},"
1231,Robert,Wheeler,6.39E+11,barbara02@delgado.biz,TRUE,"{1231,""Robert"",""Wheeler"",""639382000000"",""barbara02@delgado.biz"",true},"
1232,Bridget,Poole,6.40E+11,vincentbarber@meyers.org,TRUE,"{1232,""Bridget"",""Poole"",""639696000000"",""vincentbarber@meyers.org"",true},"
1233,John,Shepard,6.40E+11,joshua05@daniels.org,TRUE,"{1233,""John"",""Shepard"",""639505000000"",""joshua05@daniels.org"",true},"
1234,Scott,Ho,6.40E+11,brownricky@yahoo.com,TRUE,"{1234,""Scott"",""Ho"",""639593000000"",""brownricky@yahoo.com"",true},"
1235,Elizabeth,Mcmahon,6.40E+11,mitchellwilson@gmail.com,TRUE,"{1235,""Elizabeth"",""Mcmahon"",""639816000000"",""mitchellwilson@gmail.com"",true},"
1236,Jacob,Nguyen,6.39E+11,coxannette@davis.net,TRUE,"{1236,""Jacob"",""Nguyen"",""639158000000"",""coxannette@davis.net"",true},"
1237,Jessica,Owen,6.40E+11,wayne33@griffin.com,FALSE,"{1237,""Jessica"",""Owen"",""639524000000"",""wayne33@griffin.com"",false},"
1238,Brian,Gordon,6.39E+11,shieldskristine@brown.com,TRUE,"{1238,""Brian"",""Gordon"",""639026000000"",""shieldskristine@brown.com"",true},"
1239,Susan,Carpenter,6.40E+11,lunadonna@chapman-rodriguez.info,FALSE,"{1239,""Susan"",""Carpenter"",""639734000000"",""lunadonna@chapman-rodriguez.info"",false},"
1240,Jennifer,Chen,6.39E+11,watsonandrea@hubbard-fox.com,TRUE,"{1240,""Jennifer"",""Chen"",""639338000000"",""watsonandrea@hubbard-fox.com"",true},"
1241,Paul,Thompson,6.40E+11,cindyfrey@roberts-zavala.com,TRUE,"{1241,""Paul"",""Thompson"",""639845000000"",""cindyfrey@roberts-zavala.com"",true},"
1242,Jared,Richardson,6.39E+11,mark39@yahoo.com,TRUE,"{1242,""Jared"",""Richardson"",""639289000000"",""mark39@yahoo.com"",true},"
1243,Julie,Estrada,6.40E+11,jwilliamson@gmail.com,FALSE,"{1243,""Julie"",""Estrada"",""639877000000"",""jwilliamson@gmail.com"",false},"
1244,Holly,Anderson,6.39E+11,benjamin27@wright.com,TRUE,"{1244,""Holly"",""Anderson"",""639014000000"",""benjamin27@wright.com"",true},"
1245,John,Washington,6.39E+11,klopez@richardson.com,FALSE,"{1245,""John"",""Washington"",""639292000000"",""klopez@richardson.com"",false},"
1246,Amanda,Wyatt,6.39E+11,david84@hotmail.com,FALSE,"{1246,""Amanda"",""Wyatt"",""639436000000"",""david84@hotmail.com"",false},"
1247,James,Mcdowell,6.40E+11,michaelhiggins@gmail.com,TRUE,"{1247,""James"",""Mcdowell"",""639771000000"",""michaelhiggins@gmail.com"",true},"
1248,Dawn,Frye,6.39E+11,michael23@harris.com,FALSE,"{1248,""Dawn"",""Frye"",""639427000000"",""michael23@harris.com"",false},"
1249,Ashley,Brooks,6.39E+11,lindseychung@combs.com,TRUE,"{1249,""Ashley"",""Brooks"",""639449000000"",""lindseychung@combs.com"",true},"
1250,Mary,Bowen,6.39E+11,curtisvaldez@gmail.com,TRUE,"{1250,""Mary"",""Bowen"",""639165000000"",""curtisvaldez@gmail.com"",true},"
1251,Karen,Reynolds,6.40E+11,ivanperez@weaver.com,TRUE,"{1251,""Karen"",""Reynolds"",""639870000000"",""ivanperez@weaver.com"",true},"
1252,Jeremy,Martinez,6.39E+11,natashareed@sanchez-davidson.com,TRUE,"{1252,""Jeremy"",""Martinez"",""639476000000"",""natashareed@sanchez-davidson.com"",true},"
1253,Jeanette,Soto,6.40E+11,christopher44@gmail.com,FALSE,"{1253,""Jeanette"",""Soto"",""639867000000"",""christopher44@gmail.com"",false},"
1254,Jennifer,Mercado,6.39E+11,jared95@daniels.com,TRUE,"{1254,""Jennifer"",""Mercado"",""639453000000"",""jared95@daniels.com"",true},"
1255,Christian,Dodson,6.39E+11,alvarezgerald@gmail.com,FALSE,"{1255,""Christian"",""Dodson"",""639277000000"",""alvarezgerald@gmail.com"",false},"
1256,Bailey,Guerrero,6.40E+11,fchan@yahoo.com,TRUE,"{1256,""Bailey"",""Guerrero"",""639931000000"",""fchan@yahoo.com"",true},"
1257,Lori,Hall,6.40E+11,james58@hotmail.com,TRUE,"{1257,""Lori"",""Hall"",""639960000000"",""james58@hotmail.com"",true},"
1258,Jacqueline,Escobar,6.40E+11,clarence88@le-klein.com,TRUE,"{1258,""Jacqueline"",""Escobar"",""639888000000"",""clarence88@le-klein.com"",true},"
1259,Mary,Jackson,6.40E+11,qbarker@hotmail.com,TRUE,"{1259,""Mary"",""Jackson"",""639650000000"",""qbarker@hotmail.com"",true},"
1260,Justin,Lowe,6.40E+11,wroberson@yahoo.com,TRUE,"{1260,""Justin"",""Lowe"",""639595000000"",""wroberson@yahoo.com"",true},"
1261,Barbara,King,6.39E+11,varmstrong@cameron.biz,TRUE,"{1261,""Barbara"",""King"",""639225000000"",""varmstrong@cameron.biz"",true},"
1262,Christian,Gutierrez,6.40E+11,lawrencecrane@petersen.info,FALSE,"{1262,""Christian"",""Gutierrez"",""639893000000"",""lawrencecrane@petersen.info"",false},"
1263,Michael,Hines,6.39E+11,brittany99@hotmail.com,TRUE,"{1263,""Michael"",""Hines"",""639434000000"",""brittany99@hotmail.com"",true},"
1264,Jennifer,Villegas,6.40E+11,kjohnson@nash.com,FALSE,"{1264,""Jennifer"",""Villegas"",""639714000000"",""kjohnson@nash.com"",false},"
1265,Matthew,Mendez,6.39E+11,twilliams@howard.net,TRUE,"{1265,""Matthew"",""Mendez"",""639216000000"",""twilliams@howard.net"",true},"
1266,Christopher,Allison,6.40E+11,jesse32@yahoo.com,TRUE,"{1266,""Christopher"",""Allison"",""639716000000"",""jesse32@yahoo.com"",true},"
1267,Robin,Roberson,6.39E+11,moorejennifer@yahoo.com,TRUE,"{1267,""Robin"",""Roberson"",""639252000000"",""moorejennifer@yahoo.com"",true},"
1268,Andrew,Johnson,6.40E+11,mbell@cantu.com,TRUE,"{1268,""Andrew"",""Johnson"",""639998000000"",""mbell@cantu.com"",true},"
1269,Michelle,Houston,6.40E+11,anne68@yahoo.com,FALSE,"{1269,""Michelle"",""Houston"",""639906000000"",""anne68@yahoo.com"",false},"
1270,Kevin,Ward,6.39E+11,lberry@hotmail.com,TRUE,"{1270,""Kevin"",""Ward"",""639228000000"",""lberry@hotmail.com"",true},"
1271,Erin,Cole,6.39E+11,kmiller@hotmail.com,FALSE,"{1271,""Erin"",""Cole"",""639317000000"",""kmiller@hotmail.com"",false},"
1272,Brian,King,6.40E+11,ggonzales@williams-smith.biz,FALSE,"{1272,""Brian"",""King"",""639939000000"",""ggonzales@williams-smith.biz"",false},"
1273,Vickie,Reed,6.40E+11,denisewilson@yahoo.com,FALSE,"{1273,""Vickie"",""Reed"",""639621000000"",""denisewilson@yahoo.com"",false},"
1274,Holly,Woods,6.40E+11,josephestrada@sexton.com,TRUE,"{1274,""Holly"",""Woods"",""639883000000"",""josephestrada@sexton.com"",true},"
1275,Steve,Flores,6.39E+11,tcooley@morales.com,FALSE,"{1275,""Steve"",""Flores"",""639184000000"",""tcooley@morales.com"",false},"
1276,Kenneth,Lewis,6.40E+11,nrios@lopez.com,TRUE,"{1276,""Kenneth"",""Lewis"",""639519000000"",""nrios@lopez.com"",true},"
1277,Amy,Smith,6.40E+11,sarah90@soto.info,TRUE,"{1277,""Amy"",""Smith"",""639551000000"",""sarah90@soto.info"",true},"
1278,Theresa,Sherman,6.40E+11,armstrongjason@yahoo.com,TRUE,"{1278,""Theresa"",""Sherman"",""639599000000"",""armstrongjason@yahoo.com"",true},"
1279,Deborah,Williams,6.39E+11,johnny59@grimes-avery.com,TRUE,"{1279,""Deborah"",""Williams"",""639308000000"",""johnny59@grimes-avery.com"",true},"
1280,Cathy,Deleon,6.40E+11,johngarrett@carter-anderson.com,FALSE,"{1280,""Cathy"",""Deleon"",""639720000000"",""johngarrett@carter-anderson.com"",false},"
1281,Courtney,Bryant,6.39E+11,jamesstone@hotmail.com,TRUE,"{1281,""Courtney"",""Bryant"",""639100000000"",""jamesstone@hotmail.com"",true},"
1282,Daryl,Hudson,6.39E+11,vduran@dyer.com,FALSE,"{1282,""Daryl"",""Hudson"",""639465000000"",""vduran@dyer.com"",false},"
1283,Kyle,West,6.40E+11,thomas47@odom.com,TRUE,"{1283,""Kyle"",""West"",""639612000000"",""thomas47@odom.com"",true},"
1284,Donna,Ross,6.40E+11,richardbaker@wilkinson-hawkins.com,TRUE,"{1284,""Donna"",""Ross"",""639716000000"",""richardbaker@wilkinson-hawkins.com"",true},"
1285,Nicole,Bailey,6.39E+11,hatfieldsonya@lee.biz,TRUE,"{1285,""Nicole"",""Bailey"",""639167000000"",""hatfieldsonya@lee.biz"",true},"
1286,Michael,Taylor,6.40E+11,molinastephen@yahoo.com,TRUE,"{1286,""Michael"",""Taylor"",""639790000000"",""molinastephen@yahoo.com"",true},"
1287,Kerry,Smith,6.39E+11,bruce84@robinson.com,TRUE,"{1287,""Kerry"",""Smith"",""639460000000"",""bruce84@robinson.com"",true},"
1288,Kimberly,Hogan,6.40E+11,austin23@taylor.net,TRUE,"{1288,""Kimberly"",""Hogan"",""639593000000"",""austin23@taylor.net"",true},"
1289,David,Reed,6.39E+11,jillian04@myers-perez.com,TRUE,"{1289,""David"",""Reed"",""639090000000"",""jillian04@myers-perez.com"",true},"
1290,Nancy,Collins,6.40E+11,russellwalker@harris-hernandez.org,TRUE,"{1290,""Nancy"",""Collins"",""639743000000"",""russellwalker@harris-hernandez.org"",true},"
1291,Jordan,Gonzalez,6.40E+11,eglover@silva.net,TRUE,"{1291,""Jordan"",""Gonzalez"",""639797000000"",""eglover@silva.net"",true},"
1292,Alexander,Williams,6.40E+11,jessica31@robinson.com,FALSE,"{1292,""Alexander"",""Williams"",""639892000000"",""jessica31@robinson.com"",false},"
1293,Cory,Wu,6.40E+11,victoriagordon@evans.com,TRUE,"{1293,""Cory"",""Wu"",""639857000000"",""victoriagordon@evans.com"",true},"
1294,Timothy,Sanders,6.40E+11,katherine92@gmail.com,FALSE,"{1294,""Timothy"",""Sanders"",""639816000000"",""katherine92@gmail.com"",false},"
1295,Paul,Scott,6.40E+11,randolphlinda@newton-morrow.com,FALSE,"{1295,""Paul"",""Scott"",""639798000000"",""randolphlinda@newton-morrow.com"",false},"
1296,Billy,Tran,6.40E+11,morrishannah@cobb.net,TRUE,"{1296,""Billy"",""Tran"",""639805000000"",""morrishannah@cobb.net"",true},"
1297,Megan,Keller,6.39E+11,mirandabrown@yahoo.com,TRUE,"{1297,""Megan"",""Keller"",""639329000000"",""mirandabrown@yahoo.com"",true},"
1298,Aaron,Jones,6.40E+11,stephaniewade@white-murphy.com,FALSE,"{1298,""Aaron"",""Jones"",""639579000000"",""stephaniewade@white-murphy.com"",false},"
1299,Michelle,Marshall,6.39E+11,ashley94@gmail.com,TRUE,"{1299,""Michelle"",""Marshall"",""639029000000"",""ashley94@gmail.com"",true},"
1300,William,Wagner,6.40E+11,brendamays@hotmail.com,TRUE,"{1300,""William"",""Wagner"",""639596000000"",""brendamays@hotmail.com"",true},"
1301,Christina,King,6.39E+11,josewalker@yahoo.com,FALSE,"{1301,""Christina"",""King"",""639229000000"",""josewalker@yahoo.com"",false},"
1302,Brandon,Davis,6.39E+11,paynejohnathan@yahoo.com,TRUE,"{1302,""Brandon"",""Davis"",""639312000000"",""paynejohnathan@yahoo.com"",true},"
1303,Teresa,Macias,6.39E+11,emilyparker@miller-collins.info,TRUE,"{1303,""Teresa"",""Macias"",""639281000000"",""emilyparker@miller-collins.info"",true},"
1304,George,Barton,6.39E+11,hernandezdouglas@alvarado.biz,FALSE,"{1304,""George"",""Barton"",""639370000000"",""hernandezdouglas@alvarado.biz"",false},"
1305,Johnny,Rivera,6.39E+11,jenniferbryant@cunningham.com,TRUE,"{1305,""Johnny"",""Rivera"",""639312000000"",""jenniferbryant@cunningham.com"",true},"
1306,Richard,Roberts,6.40E+11,uroberts@gmail.com,TRUE,"{1306,""Richard"",""Roberts"",""639576000000"",""uroberts@gmail.com"",true},"
1307,Michael,James,6.39E+11,kellihenry@carpenter.com,FALSE,"{1307,""Michael"",""James"",""639292000000"",""kellihenry@carpenter.com"",false},"
1308,Jeffrey,Brown,6.39E+11,fletcherangela@yahoo.com,TRUE,"{1308,""Jeffrey"",""Brown"",""639400000000"",""fletcherangela@yahoo.com"",true},"
1309,Rachel,Duran,6.40E+11,swilliams@gmail.com,TRUE,"{1309,""Rachel"",""Duran"",""639901000000"",""swilliams@gmail.com"",true},"
1310,Teresa,Knapp,6.40E+11,cthomas@gmail.com,TRUE,"{1310,""Teresa"",""Knapp"",""639774000000"",""cthomas@gmail.com"",true},"
1311,Samantha,Lee,6.39E+11,kellysmith@hanson.com,TRUE,"{1311,""Samantha"",""Lee"",""639052000000"",""kellysmith@hanson.com"",true},"
1312,Frederick,Young,6.39E+11,qchaney@yahoo.com,TRUE,"{1312,""Frederick"",""Young"",""639149000000"",""qchaney@yahoo.com"",true},"
1313,Amanda,Garcia,6.40E+11,richardschristopher@hotmail.com,TRUE,"{1313,""Amanda"",""Garcia"",""639802000000"",""richardschristopher@hotmail.com"",true},"
1314,Thomas,Bartlett,6.40E+11,isaiahpeterson@parker-morgan.net,FALSE,"{1314,""Thomas"",""Bartlett"",""639871000000"",""isaiahpeterson@parker-morgan.net"",false},"
1315,Matthew,Bell,6.39E+11,kperkins@ball.info,TRUE,"{1315,""Matthew"",""Bell"",""639224000000"",""kperkins@ball.info"",true},"
1316,Christopher,Evans,6.39E+11,coxelijah@gmail.com,TRUE,"{1316,""Christopher"",""Evans"",""639205000000"",""coxelijah@gmail.com"",true},"
1317,Kimberly,Schaefer,6.40E+11,derek05@wolfe.biz,FALSE,"{1317,""Kimberly"",""Schaefer"",""639603000000"",""derek05@wolfe.biz"",false},"
1318,Kevin,Prince,6.39E+11,xburgess@gmail.com,TRUE,"{1318,""Kevin"",""Prince"",""639185000000"",""xburgess@gmail.com"",true},"
1319,Jeremy,Gonzalez,6.40E+11,andrewwyatt@yahoo.com,FALSE,"{1319,""Jeremy"",""Gonzalez"",""639669000000"",""andrewwyatt@yahoo.com"",false},"
1320,Tammy,Bentley,6.39E+11,thompsonpamela@gmail.com,TRUE,"{1320,""Tammy"",""Bentley"",""639086000000"",""thompsonpamela@gmail.com"",true},"
1321,Jennifer,Walsh,6.40E+11,rjones@hotmail.com,TRUE,"{1321,""Jennifer"",""Walsh"",""639550000000"",""rjones@hotmail.com"",true},"
1322,Molly,Hensley,6.39E+11,cody18@nelson.org,TRUE,"{1322,""Molly"",""Hensley"",""639009000000"",""cody18@nelson.org"",true},"
1323,Andrew,Bautista,6.40E+11,shannon76@yahoo.com,FALSE,"{1323,""Andrew"",""Bautista"",""639951000000"",""shannon76@yahoo.com"",false},"
1324,Stephen,Gibson,6.40E+11,dennisburke@gmail.com,TRUE,"{1324,""Stephen"",""Gibson"",""639695000000"",""dennisburke@gmail.com"",true},"
1325,Leslie,Schneider,6.40E+11,stephanie24@hotmail.com,TRUE,"{1325,""Leslie"",""Schneider"",""639802000000"",""stephanie24@hotmail.com"",true},"
1326,Jessica,Jackson,6.39E+11,dianalambert@gmail.com,TRUE,"{1326,""Jessica"",""Jackson"",""639433000000"",""dianalambert@gmail.com"",true},"
1327,Bryan,Williams,6.39E+11,bendercaitlyn@yahoo.com,TRUE,"{1327,""Bryan"",""Williams"",""639170000000"",""bendercaitlyn@yahoo.com"",true},"
1328,Julie,Gomez,6.40E+11,maria12@watson-villanueva.net,TRUE,"{1328,""Julie"",""Gomez"",""639590000000"",""maria12@watson-villanueva.net"",true},"
1329,Ricky,Kennedy,6.39E+11,james83@yahoo.com,TRUE,"{1329,""Ricky"",""Kennedy"",""639350000000"",""james83@yahoo.com"",true},"
1330,Michael,Dennis,6.40E+11,gabriela56@yahoo.com,TRUE,"{1330,""Michael"",""Dennis"",""639676000000"",""gabriela56@yahoo.com"",true},"
1331,Chad,Shaw,6.39E+11,fernandezbryan@stewart.info,TRUE,"{1331,""Chad"",""Shaw"",""639335000000"",""fernandezbryan@stewart.info"",true},"
1332,Priscilla,Wilcox,6.40E+11,kcollins@smith.com,TRUE,"{1332,""Priscilla"",""Wilcox"",""639528000000"",""kcollins@smith.com"",true},"
1333,Monica,Krueger,6.39E+11,davisjames@yahoo.com,TRUE,"{1333,""Monica"",""Krueger"",""639261000000"",""davisjames@yahoo.com"",true},"
1334,Amy,Ayala,6.39E+11,lshaw@nunez.biz,TRUE,"{1334,""Amy"",""Ayala"",""639140000000"",""lshaw@nunez.biz"",true},"
1335,Michael,Kim,6.39E+11,yvaughan@hartman.com,FALSE,"{1335,""Michael"",""Kim"",""639288000000"",""yvaughan@hartman.com"",false},"
1336,Ashley,Smith,6.40E+11,grantaaron@hotmail.com,TRUE,"{1336,""Ashley"",""Smith"",""639920000000"",""grantaaron@hotmail.com"",true},"
1337,Hunter,Wilson,6.40E+11,wellsjason@yahoo.com,FALSE,"{1337,""Hunter"",""Wilson"",""639793000000"",""wellsjason@yahoo.com"",false},"
1338,John,Fleming,6.40E+11,zwilliams@davis-martin.biz,FALSE,"{1338,""John"",""Fleming"",""639587000000"",""zwilliams@davis-martin.biz"",false},"
1339,Mario,Morrow,6.40E+11,emilyjackson@gmail.com,TRUE,"{1339,""Mario"",""Morrow"",""639785000000"",""emilyjackson@gmail.com"",true},"
1340,Brittany,Williams,6.40E+11,grhodes@yahoo.com,TRUE,"{1340,""Brittany"",""Williams"",""639522000000"",""grhodes@yahoo.com"",true},"
1341,Brenda,Whitaker,6.39E+11,zacharycarey@hotmail.com,FALSE,"{1341,""Brenda"",""Whitaker"",""639272000000"",""zacharycarey@hotmail.com"",false},"
1342,Joe,Peterson,6.39E+11,ecobb@hotmail.com,FALSE,"{1342,""Joe"",""Peterson"",""639180000000"",""ecobb@hotmail.com"",false},"
1343,Jill,Lewis,6.39E+11,tonysmith@gmail.com,TRUE,"{1343,""Jill"",""Lewis"",""639362000000"",""tonysmith@gmail.com"",true},"
1344,Susan,Sanders,6.40E+11,lgallagher@martin.com,FALSE,"{1344,""Susan"",""Sanders"",""639578000000"",""lgallagher@martin.com"",false},"
1345,Lauren,Martin,6.39E+11,jennifer18@gmail.com,FALSE,"{1345,""Lauren"",""Martin"",""639313000000"",""jennifer18@gmail.com"",false},"
